epoch time,date & time,smell value,skewed latitude,skewed longitude,zipcode,smell description,symptoms,additional comments
1475157122,09/29/2016 09:52:02 -04:00,2,40.4507,-79.9515,15213,,,
1475165737,09/29/2016 12:15:37 -04:00,1,40.4569,-79.9165,15206,,,
1475175465,09/29/2016 14:57:45 -04:00,1,40.4985,-79.9,15215,,,
1475179336,09/29/2016 16:02:16 -04:00,1,40.541,-79.9343,15116,,,
1475180365,09/29/2016 16:19:25 -04:00,3,40.4624,-79.9378,15232,,,
1475184079,09/29/2016 17:21:19 -04:00,1,40.4389,-79.9291,15217,,,
1475196322,09/29/2016 20:45:22 -04:00,1,40.4047,-79.9428,15207,,,
1475196964,09/29/2016 20:56:04 -04:00,2,40.4409,-79.9969,15222,Rotten,,
1475197628,09/29/2016 21:07:08 -04:00,1,40.6592,-79.9446,15044,,,
1475200423,09/29/2016 21:53:43 -04:00,1,40.4636,-79.9399,15224,,,
1475201125,09/29/2016 22:05:25 -04:00,1,40.4773,-79.954,15201,,,
1475241744,09/30/2016 09:22:24 -04:00,1,40.4479,-79.9156,15206,,,
1475245052,09/30/2016 10:17:32 -04:00,3,40.4558,-79.9796,15222,Diesel,,
1475245068,09/30/2016 10:17:48 -04:00,1,40.449,-79.9357,15232,,,
1475245088,09/30/2016 10:18:08 -04:00,1,40.3037,-79.9806,15129,,,
1475250860,09/30/2016 11:54:20 -04:00,1,40.3583,-80.0006,15236,,,
1475251227,09/30/2016 12:00:27 -04:00,3,40.4408,-79.9931,15219,Uncombusted diesel producte,Headache; irritated eyed and throat,The buses and trucks downtown are terribly polluting near BNY Tower and County Courthouse. 
1475251489,09/30/2016 12:04:49 -04:00,4,40.4401,-79.9907,15219,Tar and construction vehicle diesel on lower hill construction site,Nasal irritation ,Can construction vehicles do something to lessen the smell?
1475251519,09/30/2016 12:05:19 -04:00,4,40.443,-79.9901,15219,Tar and construction vehicle diesel on lower hill construction site,Nasal irritation ,Can construction vehicles do something to lessen the smell?
1475254176,09/30/2016 12:49:36 -04:00,1,40.6327,-79.9518,15044,,,
1475258847,09/30/2016 14:07:27 -04:00,1,40.4312,-79.8927,15218,,,
1475265319,09/30/2016 15:55:19 -04:00,3,40.4445,-79.9482,15213,Nail polish ,,
1475265326,09/30/2016 15:55:26 -04:00,3,40.4455,-79.9472,15213,Nail polish,,
1475281208,09/30/2016 20:20:08 -04:00,2,40.6105,-79.7211,15065,Woodsmoke,,
1475282091,09/30/2016 20:34:51 -04:00,2,40.4752,-79.9326,15201,,,
1475284385,09/30/2016 21:13:05 -04:00,4,40.4351,-79.896,15218,Diesel,"Sore throat, migraine ",This is from a generator for a film production. Sitting in front of my house. On going tv project hatbis in and out of neighborhood for months. 
1475284644,09/30/2016 21:17:24 -04:00,4,40.4299,-79.8997,15218,Diesel,"Sore throat, migraine ",This is from a generator for a film production. Sitting in front of my house. On going tv project hatbis in and out of neighborhood for months. 
1475328163,10/01/2016 09:22:43 -04:00,1,40.4489,-79.9167,15206,,,
1475337522,10/01/2016 11:58:42 -04:00,1,40.4534,-79.9817,15222,,,
1475339757,10/01/2016 12:35:57 -04:00,2,40.4401,-79.9961,15219,"Industrial, acrid",,
1475340100,10/01/2016 12:41:40 -04:00,3,40.4419,-79.9449,15213,Metallic smell,Nasal discomfort ,
1475340517,10/01/2016 12:48:37 -04:00,2,40.4635,-79.9534,15224,Gasoline,,
1475340720,10/01/2016 12:52:00 -04:00,1,40.4777,-79.9447,15201,,,
1475342846,10/01/2016 13:27:26 -04:00,5,40.4338,-80.0103,15211,Something inside the library ,,It just smells nasty
1475346916,10/01/2016 14:35:16 -04:00,2,40.439,-79.9593,15213,Industrial,,
1475348999,10/01/2016 15:09:59 -04:00,2,40.442,-79.9526,15260,,,
1475350913,10/01/2016 15:41:53 -04:00,1,40.3634,-79.9746,15227,,,
1475352458,10/01/2016 16:07:38 -04:00,1,40.4814,-80.0216,15214,,,
1475352494,10/01/2016 16:08:14 -04:00,1,40.4838,-80.0221,15214,,,
1475359232,10/01/2016 18:00:32 -04:00,1,40.4862,-79.9447,15201,,,
1475359353,10/01/2016 18:02:33 -04:00,1,40.4855,-80.006,15214,,,
1475359776,10/01/2016 18:09:36 -04:00,3,40.5892,-79.9492,15101,Strong chemical,Nasal discomfort ,
1475359810,10/01/2016 18:10:10 -04:00,3,40.5913,-79.9471,15101,Strong chemical,Nasal discomfort ,
1475363991,10/01/2016 19:19:51 -04:00,3,40.4745,-79.9664,15201,Factory battery like,,
1475364199,10/01/2016 19:23:19 -04:00,3,40.431,-79.9241,15217,Industrial,,
1475378125,10/01/2016 23:15:25 -04:00,3,40.4913,-80.0585,15202,Woodsmoke,"Eye irritation, headache.",
1475393823,10/02/2016 03:37:03 -04:00,4,40.5405,-79.9356,15116,"Industrial, Coal, Coke, Metallic",,
1475402363,10/02/2016 05:59:23 -04:00,3,40.4765,-79.9198,15206,"Acrid, chemical smell ",Mild headache ,Please fine the polluters 
1475406028,10/02/2016 07:00:28 -04:00,3,40.4251,-79.9026,15218,Industrial,,
1475410506,10/02/2016 08:15:06 -04:00,4,40.4705,-79.9149,15206,Industrial pollution,,I'm worried that it's not safe to be outside; even for my dog. 
1475410546,10/02/2016 08:15:46 -04:00,3,40.4487,-79.9153,15206,Coal smoke,,
1475413834,10/02/2016 09:10:34 -04:00,4,40.4468,-79.9161,15206,"Industrial, coal like",Headache ,
1475447947,10/02/2016 18:39:07 -04:00,3,40.4719,-79.9329,15224,Gasoline,,
1475454929,10/02/2016 20:35:29 -04:00,1,40.4816,-79.9719,15209,,,
1475456423,10/02/2016 21:00:23 -04:00,2,40.4711,-79.9578,15201,,,
1475494399,10/03/2016 07:33:19 -04:00,3,40.5942,-79.991,15044,Bad diesel from trucks,Nasal discomfort ,
1475496255,10/03/2016 08:04:15 -04:00,1,40.3632,-79.9721,15227,,,
1475497383,10/03/2016 08:23:03 -04:00,2,40.4649,-79.9449,15224,,,
1475501486,10/03/2016 09:31:26 -04:00,2,40.4636,-79.9599,15224,No smell it's a test of the app,,
1475511302,10/03/2016 12:15:02 -04:00,1,40.4469,-79.9504,15213,Testing,,
1475512430,10/03/2016 12:33:50 -04:00,3,40.4469,-79.9999,15212,Smells like burning plastics ,Nasal discomfort & sore throat,
1475514927,10/03/2016 13:15:27 -04:00,3,40.4404,-79.9971,15219,Strong diesel and sewer gas smells,Nasal discomfort,
1475526929,10/03/2016 16:35:29 -04:00,1,40.5393,-79.937,15116,,,
1475527167,10/03/2016 16:39:27 -04:00,2,40.4548,-80.0322,15233,Sweet-bitter Chemical odor,,
1475537426,10/03/2016 19:30:26 -04:00,3,40.4697,-79.963,15201,,,
1475544698,10/03/2016 21:31:38 -04:00,3,40.4689,-79.9171,15206,Rotten eggs,,
1475549662,10/03/2016 22:54:22 -04:00,1,40.4244,-79.89,15218,,,
1475551712,10/03/2016 23:28:32 -04:00,1,40.4531,-79.9434,15213,,,
1475581900,10/04/2016 07:51:40 -04:00,4,40.537,-79.9448,15101,Strong industrial chemicals,Nasal discomfort,
1475582667,10/04/2016 08:04:27 -04:00,1,40.4468,-79.914,15206,,,
1475583866,10/04/2016 08:24:26 -04:00,2,40.3626,-79.9745,15227,,,
1475585270,10/04/2016 08:47:50 -04:00,3,40.4367,-79.9714,15213,Burning rubber,,
1475591856,10/04/2016 10:37:36 -04:00,3,40.4271,-79.9287,15217,,,
1475595359,10/04/2016 11:35:59 -04:00,1,40.4519,-79.9097,15208,,,
1475597863,10/04/2016 12:17:43 -04:00,1,40.5483,-79.9485,15101,,,
1475610358,10/04/2016 15:45:58 -04:00,3,40.4386,-79.9848,15219,Strong diesel and asphalt smells,Nasal discomfort,
1475618429,10/04/2016 18:00:29 -04:00,3,40.4398,-80.0029,15222,Sewage,,
1475623179,10/04/2016 19:19:39 -04:00,3,40.4585,-79.9216,15206,Rotten cabbage,,
1475647287,10/05/2016 02:01:27 -04:00,1,40.4918,-80.0586,15202,,,
1475664871,10/05/2016 06:54:31 -04:00,1,40.4308,-79.9261,15217,,,
1475667958,10/05/2016 07:45:58 -04:00,2,40.5118,-79.8712,15238,industrial.  SE wind 3 mph ,,
1475670081,10/05/2016 08:21:21 -04:00,3,40.3825,-80.0346,15228,"Industrial, similar to exhaust",,
1475670571,10/05/2016 08:29:31 -04:00,3,40.3617,-79.9735,15227,Industrial mixed with laundry exhaust,,
1475670640,10/05/2016 08:30:40 -04:00,1,40.4533,-79.9317,15232,,,
1475678941,10/05/2016 10:49:01 -04:00,3,40.422,-79.9912,15203,Acrid industrial,,
1475682066,10/05/2016 11:41:06 -04:00,1,40.6216,-80.0303,15090,,,
1475682281,10/05/2016 11:44:41 -04:00,2,40.4436,-80.0015,15222,sulfur. winds SSE,,
1475682324,10/05/2016 11:45:24 -04:00,2,40.4416,-79.9986,15222,sulfur. winds SSE ,,
1475686794,10/05/2016 12:59:54 -04:00,2,40.4522,-79.9069,15208,Exhaust,,
1475694237,10/05/2016 15:03:57 -04:00,2,40.4541,-80.0309,15233,Rotten egg smell at 10.30am & 1pm,,
1475699236,10/05/2016 16:27:16 -04:00,3,40.4432,-79.9879,15219,Industrial emissions,Headache ,
1475700378,10/05/2016 16:46:18 -04:00,3,40.5422,-80.0116,15237,Diesel emissions,Headache ,
1475707894,10/05/2016 18:51:34 -04:00,3,40.6104,-79.7279,15065,Sulfur smell hot metal,,
1475710549,10/05/2016 19:35:49 -04:00,1,40.5401,-79.9348,15116,,,
1475749891,10/06/2016 06:31:31 -04:00,3,40.4225,-79.9264,15217,,,
1475751980,10/06/2016 07:06:20 -04:00,2,40.5525,-80.08,15237,Acrid odor,,
1475752326,10/06/2016 07:12:06 -04:00,4,40.4336,-79.9281,15217,"Industrial, smells like coal burning",,
1475752834,10/06/2016 07:20:34 -04:00,3,40.3632,-79.975,15227,,,
1475753237,10/06/2016 07:27:17 -04:00,3,40.4425,-79.9343,15217,Industrial --the coke works,,
1475754015,10/06/2016 07:40:15 -04:00,3,40.4314,-79.9234,15217,,,
1475755090,10/06/2016 07:58:10 -04:00,3,40.3068,-79.9502,15025,"Hydrocarbons, tar",Throat and eye irritation ,
1475756079,10/06/2016 08:14:39 -04:00,4,40.4408,-79.9908,15219,Tar-like industrial smell and diesel ,Headache; nasal irritation,
1475762582,10/06/2016 10:03:02 -04:00,2,40.5396,-79.9369,15116,,,
1475763204,10/06/2016 10:13:24 -04:00,3,40.4486,-79.9846,15222,Rotten eggs,,Smells like this all the time in the Strip.
1475764299,10/06/2016 10:31:39 -04:00,3,40.3631,-79.9726,15227,,,
1475768684,10/06/2016 11:44:44 -04:00,4,40.4395,-79.9942,15219,Tar-like industrial smell and diesel ,Headache; nasal irritation,
1475768824,10/06/2016 11:47:04 -04:00,3,40.4399,-79.997,15219,Diesel from buses,Nasal irritation,
1475768833,10/06/2016 11:47:13 -04:00,3,40.4412,-79.9947,15219,Diesel from buses,Nasal irritation,
1475778019,10/06/2016 14:20:19 -04:00,5,40.4464,-79.9465,15213,Excessive concrete dust from concrete cutting by construction crew at ellsworth and aiken,"Eye irritation, held breath so as not to breath dust.  Visual impairment for autos",
1475779934,10/06/2016 14:52:14 -04:00,4,40.4739,-79.9603,15201,Industrial burning? Chemicals,,Worse near mconway and torley
1475793392,10/06/2016 18:36:32 -04:00,3,40.6593,-79.9539,15044,Woodsmoke,Nasal irritation,
1475794889,10/06/2016 19:01:29 -04:00,1,40.4233,-79.892,15218,,,
1475800593,10/06/2016 20:36:33 -04:00,2,40.4774,-79.9066,15206,,,
1475804403,10/06/2016 21:40:03 -04:00,3,40.4259,-79.9383,15207,Chemical,,
1475841044,10/07/2016 07:50:44 -04:00,3,40.4767,-80.0403,15212,The air has a sulfur like smell.,,
1475841979,10/07/2016 08:06:19 -04:00,3,40.4413,-79.9867,15219,Tar-like industrial chemical ,Nasal irritation,
1475841987,10/07/2016 08:06:27 -04:00,3,40.4454,-79.9907,15219,Tar-like industrial chemical ,Nasal irritation,
1475842708,10/07/2016 08:18:28 -04:00,3,40.3631,-79.9739,15227,,,
1475843869,10/07/2016 08:37:49 -04:00,3,40.3718,-80.0409,15228,Sulfur smell in the early morning,,"This smell occurs early in the morning about once a week or every other week and lasts several hours. It does not seem to be noticeable to everybody. I observed it at about 6:30 AM this morning.

Here is an old news story I found on this topic that best describes it and speculates the cause: http://www.post-gazette.com/local/south/2009/12/30/Bad-odors-invade-South-Hills/stories/200912300231"
1475844099,10/07/2016 08:41:39 -04:00,1,40.4719,-79.9694,15209,,,
1475850157,10/07/2016 10:22:37 -04:00,2,40.4503,-79.9342,15232,,,
1475857689,10/07/2016 12:28:09 -04:00,1,40.4333,-79.9121,15217,,,
1475860678,10/07/2016 13:17:58 -04:00,3,40.5435,-79.7783,15144,Industrial ,Bit of throat irritation ,Lots of smoke pouring into the sky during the early hours of the night/morning. 
1475861131,10/07/2016 13:25:31 -04:00,1,40.4651,-79.96,15201,None,No,Great job guys!!!!
1475866328,10/07/2016 14:52:08 -04:00,3,40.4624,-79.9258,15206,Rotten eggs,,
1475866478,10/07/2016 14:54:38 -04:00,2,40.4225,-79.9229,15217,slightly metallic,,
1475866782,10/07/2016 14:59:42 -04:00,3,40.4432,-79.9444,15213,,,
1475866784,10/07/2016 14:59:44 -04:00,4,40.4797,-79.9716,15209,Industrial chemical smell,,
1475867507,10/07/2016 15:11:47 -04:00,4,40.4449,-79.9507,15213,Industrial. Sulfur. ,Yes,
1475875446,10/07/2016 17:24:06 -04:00,4,40.475,-79.9207,15206,Industrial stink.. very chemical strong smell,"Mild headache, some congestion.",Foul odor that developed quickly from 4:30 to 5:30pm.  Rain came in and smell decreased.
1475877306,10/07/2016 17:55:06 -04:00,4,40.4698,-79.9575,15201,"Garbage truck, rot",,"This was a pickup morning, but it still smells 12 hours later. "
1475879191,10/07/2016 18:26:31 -04:00,3,40.4883,-79.9223,15206,Sulfur like smell across Morningside.,,
1475879751,10/07/2016 18:35:51 -04:00,4,40.4562,-79.9812,15222,Coal stink,,
1475881655,10/07/2016 19:07:35 -04:00,1,40.4278,-79.9253,15217,,,
1475917314,10/08/2016 05:01:54 -04:00,5,40.4508,-79.9097,15208,,,
1475929368,10/08/2016 08:22:48 -04:00,4,40.4717,-79.9635,15201,,,
1475933417,10/08/2016 09:30:17 -04:00,3,40.5432,-79.7765,15144,Industrial smell ,Nasal irritation ,
1475935911,10/08/2016 10:11:51 -04:00,3,40.3452,-79.8766,15133,Industrial,,
1476044589,10/09/2016 16:23:09 -04:00,2,40.476,-80.0382,15212,,,
1476054005,10/09/2016 19:00:05 -04:00,4,40.4918,-80.0611,15202,Woodsmoke,"Headache, burning eyes, coughing",Ban wood burning in such an urban area as Allegheny County.
1476135816,10/10/2016 17:43:36 -04:00,1,40.4294,-79.9158,15217,A clean day in sq hill,,
1476138337,10/10/2016 18:25:37 -04:00,2,40.4463,-80.0582,15204,It smells weird,,
1476139743,10/10/2016 18:49:03 -04:00,3,40.4419,-79.9573,15213,Thick toxic. It doesn't smell like air I should be breathing,"Cough, lung congestion",
1476152826,10/10/2016 22:27:06 -04:00,4,40.4927,-80.0589,15202,Woodsmoke,"Headache, burning eyes, coughing.",Homes are 10 feet apart in Allegheny County. Why are fireplaces and wood stoves freely allowed??
1476186540,10/11/2016 07:49:00 -04:00,2,40.422,-79.9242,15217,"sour, mild industrial. High VOC readings on Awair device.",,
1476189538,10/11/2016 08:38:58 -04:00,2,40.3618,-79.9748,15227,,,
1476191867,10/11/2016 09:17:47 -04:00,2,40.4514,-79.9058,15208,,,
1476200335,10/11/2016 11:38:55 -04:00,2,40.4206,-80.0651,15220,,,
1476202690,10/11/2016 12:18:10 -04:00,3,40.454,-79.9814,15222,Acrid like coal.,,
1476203053,10/11/2016 12:24:13 -04:00,4,40.4404,-79.9869,15219,Strong tar-like chemical odor,"Headache, nasal irritation ",
1476204560,10/11/2016 12:49:20 -04:00,3,40.441,-79.999,15222,sulfur industrial.  SE wind ,,
1476204821,10/11/2016 12:53:41 -04:00,3,40.4237,-79.9217,15217,Industrial,,
1476205088,10/11/2016 12:58:08 -04:00,1,40.636,-79.9414,15044,,,
1476205204,10/11/2016 13:00:04 -04:00,1,40.449,-79.9238,15232,,,
1476205905,10/11/2016 13:11:45 -04:00,1,40.3626,-79.9721,15227,,,
1476206574,10/11/2016 13:22:54 -04:00,2,40.5358,-80.069,15237,Acrid odor,,
1476214633,10/11/2016 15:37:13 -04:00,3,40.5419,-79.7754,15144,Industrial metallic odor,,
1476224196,10/11/2016 18:16:36 -04:00,3,40.4196,-79.8862,15218,Sewege ,No,
1476228227,10/11/2016 19:23:47 -04:00,4,40.3628,-79.975,15227,,,"Wood fire.  Had to close windows, tho I'd rather have them opened.  Closed windows do not keep the smoky odor out."
1476233738,10/11/2016 20:55:38 -04:00,3,40.4222,-79.9237,15217,"sooty, smoky, industrial. ",,
1476234033,10/11/2016 21:00:33 -04:00,3,40.381,-80.048,15228,Coke oven like,,
1476275306,10/12/2016 08:28:26 -04:00,2,40.5502,-80.0808,15237,Industrial acrid odor,,
1476276462,10/12/2016 08:47:42 -04:00,3,40.4469,-79.9174,15206,Definite industrial stink in the air. Acrid. Coal.,,
1476276545,10/12/2016 08:49:05 -04:00,3,40.5395,-79.936,15116,"Industrial, Coal, Coke",,
1476277337,10/12/2016 09:02:17 -04:00,3,40.4216,-79.9243,15217,"sooty, smoky, industrial smell. VOC's over 500 ppb this morning!",tickle in throat ,
1476277956,10/12/2016 09:12:36 -04:00,4,40.4702,-79.9146,15206,Industrial or sulfer,,
1476278873,10/12/2016 09:27:53 -04:00,3,40.4573,-79.9125,15206,Industrial rubbery,,
1476279645,10/12/2016 09:40:45 -04:00,4,40.4536,-79.9065,15208,,,
1476279810,10/12/2016 09:43:30 -04:00,4,40.4804,-79.933,15206,Smells like a chemical in the air,,This is an ongoing issue in Morningside and Stanton Heights.  
1476282423,10/12/2016 10:27:03 -04:00,4,40.4406,-79.9319,15217,Industrial,,
1476284059,10/12/2016 10:54:19 -04:00,3,40.4421,-79.9958,15222,Exhaust fumes,Scratchy throat ,
1476284348,10/12/2016 10:59:08 -04:00,3,40.4285,-79.8829,15218,Clairton coke works,,"County airport reports light winds from SSW. Surface inversion temperature 8.0C, strong."
1476286645,10/12/2016 11:37:25 -04:00,4,40.5114,-79.8706,15238,industrial sulfur metal   SSE wind 6 mph ,,
1476295730,10/12/2016 14:08:50 -04:00,1,40.3294,-79.962,15236,Normal fall.,,
1476308965,10/12/2016 17:49:25 -04:00,4,40.5402,-79.8011,15024,Coal and asphalt smell ,Nasal congestion ,
1476309279,10/12/2016 17:54:39 -04:00,3,40.5422,-79.7742,15144,Woodsmoke ,Itchy throat ,
1476312401,10/12/2016 18:46:41 -04:00,3,40.425,-79.899,15218,Woodsmoke + chemical ,,
1476313209,10/12/2016 19:00:09 -04:00,2,40.4588,-79.9211,15206,Woodsmoke,,
1476320250,10/12/2016 20:57:30 -04:00,4,40.5419,-79.7774,15144,Burning oil smell,Nasal congestion ,
1476325415,10/12/2016 22:23:35 -04:00,4,40.4799,-79.9216,15206,Industrial coke ovens,Nose irritation,
1476325907,10/12/2016 22:31:47 -04:00,4,40.4231,-79.925,15217,"acrid, industrial, coking has smell",,
1476327101,10/12/2016 22:51:41 -04:00,3,40.4487,-79.9175,15206,Woodsmoke,,
1476328718,10/12/2016 23:18:38 -04:00,3,40.3935,-79.9074,15120,Industrial,Breathing,Stinks!
1476338535,10/13/2016 02:02:15 -04:00,3,40.5415,-79.9357,15116,"Coal, Coke, Soot",,
1476341991,10/13/2016 02:59:51 -04:00,4,40.4497,-79.9096,15208,,,
1476363077,10/13/2016 08:51:17 -04:00,3,40.4338,-79.9587,15213,Sweet industrial.,,
1476366527,10/13/2016 09:48:47 -04:00,4,40.4526,-79.9835,15222,"Rotten-eggs, sulfur",,Just another day in the Strip District on 22nd and Smallman!
1476377249,10/13/2016 12:47:29 -04:00,3,40.4404,-79.9961,15219,Diesel emissions ,"Headache, nasal irritation ",
1476377796,10/13/2016 12:56:36 -04:00,3,40.4379,-80.0014,15222,Sewer gas,Eye irritation. Nasal discomfort ,
1476378732,10/13/2016 13:12:12 -04:00,3,40.4072,-79.9428,15207,Garbage? Natural gas? ,,
1476381529,10/13/2016 13:58:49 -04:00,3,40.4378,-80.0026,15222,Industrial chemical smell,Eye irritation. Nasal discomfort ,
1476384421,10/13/2016 14:47:01 -04:00,2,40.4744,-79.9595,15201,"metallic, caustic",,
1476390151,10/13/2016 16:22:31 -04:00,3,40.4058,-79.9417,15207,Natural gas? ,,
1476397791,10/13/2016 18:29:51 -04:00,4,40.4768,-79.9573,15201,Burning rubber smell,,
1476401312,10/13/2016 19:28:32 -04:00,3,40.472,-79.9564,15201,Metal chemically ,,It's mconway and torley
1476403535,10/13/2016 20:05:35 -04:00,3,40.3642,-79.9725,15227,Woodsmoke,,Wood smoke is toxic.  Fire pits are not good.
1476404164,10/13/2016 20:16:04 -04:00,3,40.4243,-79.8954,15218,Burning wood,No,
1476448035,10/14/2016 08:27:15 -04:00,4,40.4733,-79.9624,15201,Mcconway Torley,Metallic smell and taste,
1476448057,10/14/2016 08:27:37 -04:00,4,40.4741,-79.9639,15201,Mcconway Torley,Metallic smell and taste,
1476448372,10/14/2016 08:32:52 -04:00,4,40.4705,-79.9596,15201,burning chemical smell,,
1476448947,10/14/2016 08:42:27 -04:00,3,40.4741,-79.9625,15201,"Industrial, caustic, like the foundry",,
1476449433,10/14/2016 08:50:33 -04:00,3,40.4678,-79.9629,15201,Kind of electrical. Bitter almost. ,,
1476449464,10/14/2016 08:51:04 -04:00,3,40.4694,-79.9603,15201,Kind of electrical. Bitter almost. ,,
1476449930,10/14/2016 08:58:50 -04:00,3,40.4787,-79.9181,15206,"Stinks of bittersweet, cloying, repulsive sewage odor",,
1476452638,10/14/2016 09:43:58 -04:00,3,40.44,-79.9973,15219,Sewage smell,,
1476460701,10/14/2016 11:58:21 -04:00,3,40.4729,-79.9629,15201,Mcconway Torley,Metallic smell and taste,2nd time today
1476463175,10/14/2016 12:39:35 -04:00,3,40.4413,-79.9961,15219,Rotten eggs,,
1476464762,10/14/2016 13:06:02 -04:00,3,40.4398,-79.9902,15219,Diesel emissions,Nasal discomfort ,
1476477180,10/14/2016 16:33:00 -04:00,4,40.4401,-79.9894,15229,Diesel emissions,Nasal discomfort; headache,
1476477648,10/14/2016 16:40:48 -04:00,3,40.3647,-79.9723,15227,Industrial ,,
1476483600,10/14/2016 18:20:00 -04:00,1,40.542,-79.9356,15116,,,
1476489925,10/14/2016 20:05:25 -04:00,3,40.4491,-79.9154,15206,Woodsmoke,,
1476515692,10/15/2016 03:14:52 -04:00,3,40.3819,-80.0387,15228,Industrial,,
1476535170,10/15/2016 08:39:30 -04:00,2,40.4227,-79.924,15217,"industrial smell, sooty and acrid",,
1476535222,10/15/2016 08:40:22 -04:00,4,40.3087,-79.9498,15025,"Burning, rotten egg, aromatic hydrocarbon ","Eye, nose and throat irritation ",This is the third time in the past few weeks that we're unable to open our screen door in the morning because of the irritating odors in the air and concern for our family's health. 
1476535450,10/15/2016 08:44:10 -04:00,3,40.3617,-79.9744,15227,Industrial ,,
1476535615,10/15/2016 08:46:55 -04:00,4,40.3069,-79.9488,15025,"Burning, rotten egg, aromatic hydrocarbon ","Eye, nose and throat irritation ",This is the third time in the past few weeks that we're unable to open our screen door in the morning because of the irritating odors in the air and concern for our family's health. 
